Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Region,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
1829,ORD-2829,05/18/2023,05/21/2023,First Class,CUST-1182,Linda Miller,Home Office,United States,Central,Illinois,Furniture,Furnishings,925.88,7,0.3,-174.08
1830,ORD-2830,08/30/2022,09/05/2022,Standard Class,CUST-1163,William Hernandez,Corporate,United States,East,New Jersey,Office Supplies,Art,212.11,4,0.1,75.28
1831,ORD-2831,10/22/2023,10/23/2023,First Class,CUST-1144,Linda Taylor,Corporate,United States,East,New York,Office Supplies,Paper,1054.35,10,0.3,-109.63
1832,ORD-2832,07/05/2023,07/07/2023,Standard Class,CUST-1079,Jessica Johnson,Consumer,United States,Central,Michigan,Office Supplies,Labels,218.29,5,0,102.87
1833,ORD-2833,02/15/2023,02/20/2023,Standard Class,CUST-1020,Richard Moore,Home Office,United States,Central,Michigan,Furniture,Tables,1981.06,6,0,430.87
1834,ORD-2834,04/03/2023,04/08/2023,First Class,CUST-1219,Elizabeth Rodriguez,Home Office,United States,South,Georgia,Office Supplies,Labels,116.34,4,0.1,13.09
1835,ORD-2835,08/12/2023,08/19/2023,First Class,CUST-1012,Susan Wilson,Consumer,United States,Central,Illinois,Office Supplies,Art,593.95,4,0.5,-219.01
1836,ORD-2836,05/07/2023,05/09/2023,Same Day,CUST-1188,Barbara Jackson,Corporate,United States,West,Oregon,Furniture,Bookcases,1519.18,4,0.3,-289.97
1837,ORD-2837,11/10/2023,11/14/2023,Second Class,CUST-1290,Michael Johnson,Consumer,United States,West,Washington,Technology,Accessories,474.71,7,0.3,-110.5
1838,ORD-2838,10/20/2023,10/22/2023,First Class,CUST-1036,James Gonzalez,Home Office,United States,Central,Illinois,Technology,Machines,1991.9,4,0.1,639.85
1839,ORD-2839,08/21/2023,08/25/2023,Same Day,CUST-1242,Elizabeth Martinez,Home Office,United States,Central,Illinois,Technology,Accessories,1596.22,8,0,144.18
1840,ORD-2840,12/20/2022,12/26/2022,First Class,CUST-1059,James Thomas,Corporate,United States,South,Florida,Furniture,Chairs,1268.06,9,0.15,282.09
1841,ORD-2841,01/14/2022,01/16/2022,Standard Class,CUST-1147,Richard Jackson,Consumer,United States,South,Florida,Furniture,Bookcases,1796.14,9,0,361.06
1842,ORD-2842,01/31/2023,02/06/2023,Same Day,CUST-1231,Sarah Miller,Corporate,United States,Central,Texas,Office Supplies,Art,1779.82,10,0.4,-26.37
1843,ORD-2843,07/03/2023,07/07/2023,Same Day,CUST-1179,John Jones,Home Office,United States,West,California,Technology,Accessories,584.34,4,0.4,-196.92
1844,ORD-2844,04/30/2022,05/05/2022,Same Day,CUST-1213,Patricia Martin,Corporate,United States,South,Georgia,Technology,Accessories,1782.48,7,0.2,171.85
1845,ORD-2845,11/17/2022,11/23/2022,Second Class,CUST-1069,Mary Jones,Home Office,United States,East,New Jersey,Furniture,Tables,794.37,5,0.1,255.59
1846,ORD-2846,08/26/2023,08/31/2023,Same Day,CUST-1250,Sarah Davis,Corporate,United States,West,Oregon,Office Supplies,Labels,88.84,8,0.1,-3.32
1847,ORD-2847,04/09/2023,04/14/2023,First Class,CUST-1151,Richard Brown,Consumer,United States,East,New Jersey,Furniture,Furnishings,153.61,5,0.1,42.36
1848,ORD-2848,12/25/2022,12/26/2022,Second Class,CUST-1193,Susan Martinez,Consumer,United States,West,California,Furniture,Tables,921.26,7,0.5,-376.41
1849,ORD-2849,05/12/2022,05/16/2022,First Class,CUST-1183,Barbara Gonzalez,Home Office,United States,South,Florida,Furniture,Furnishings,444.19,10,0.3,-67.53
1850,ORD-2850,01/20/2023,01/27/2023,Second Class,CUST-1281,Mary Smith,Corporate,United States,West,California,Office Supplies,Art,1762.79,2,0.5,-236.89
1851,ORD-2851,12/18/2022,12/19/2022,Same Day,CUST-1247,David Moore,Consumer,United States,West,California,Technology,Machines,1459.93,5,0.1,71.87
1852,ORD-2852,11/04/2022,11/08/2022,Same Day,CUST-1043,Barbara Rodriguez,Corporate,United States,West,Oregon,Technology,Phones,1512.51,2,0.1,433.02
1853,ORD-2853,07/22/2022,07/24/2022,Same Day,CUST-1163,Charles Anderson,Consumer,United States,South,Florida,Office Supplies,Labels,721.62,5,0,134.58
1854,ORD-2854,10/24/2022,10/25/2022,Standard Class,CUST-1264,Susan Wilson,Consumer,United States,West,California,Technology,Phones,1170.49,4,0.15,177.49
1855,ORD-2855,03/03/2022,03/04/2022,Second Class,CUST-1299,James Martinez,Consumer,United States,Central,Illinois,Technology,Phones,1448.94,8,0.3,-339.43
1856,ORD-2856,08/23/2022,08/27/2022,Standard Class,CUST-1281,John Thomas,Corporate,United States,East,New York,Furniture,Bookcases,967.95,3,0.2,15.4
1857,ORD-2857,10/09/2023,10/14/2023,Same Day,CUST-1281,Joseph Johnson,Home Office,United States,East,New York,Technology,Copiers,646.97,3,0.15,130.17
1858,ORD-2858,11/04/2023,11/06/2023,Second Class,CUST-1007,David Garcia,Corporate,United States,West,California,Office Supplies,Labels,496.34,2,0.5,-83.15
1859,ORD-2859,02/25/2022,02/27/2022,First Class,CUST-1071,William Smith,Consumer,United States,East,Pennsylvania,Furniture,Tables,1918.29,6,0.2,-267.72
1860,ORD-2860,06/07/2022,06/08/2022,First Class,CUST-1290,James Rodriguez,Consumer,United States,East,New York,Furniture,Bookcases,813.39,1,0.2,206.28
1861,ORD-2861,09/13/2022,09/15/2022,Standard Class,CUST-1017,Robert Rodriguez,Corporate,United States,East,New York,Office Supplies,Art,1699.12,3,0.3,241.4
1862,ORD-2862,02/18/2022,02/21/2022,Standard Class,CUST-1059,Karen Johnson,Consumer,United States,West,Washington,Furniture,Tables,761.78,1,0.4,43.4
1863,ORD-2863,08/13/2023,08/14/2023,Standard Class,CUST-1110,Thomas Gonzalez,Consumer,United States,Central,Texas,Furniture,Tables,392.96,3,0.4,-25.0
1864,ORD-2864,11/27/2023,11/30/2023,First Class,CUST-1227,Richard Martinez,Corporate,United States,Central,Texas,Office Supplies,Art,673.18,5,0.1,213.03
1865,ORD-2865,06/09/2023,06/13/2023,Second Class,CUST-1224,Charles Lopez,Corporate,United States,West,Oregon,Office Supplies,Labels,864.5,3,0.15,12.59
1866,ORD-2866,10/11/2022,10/17/2022,First Class,CUST-1208,Jessica Davis,Consumer,United States,South,Georgia,Technology,Accessories,1149.97,6,0.4,23.22
1867,ORD-2867,01/15/2023,01/22/2023,First Class,CUST-1127,Richard Garcia,Home Office,United States,West,Oregon,Office Supplies,Art,671.71,2,0.5,-80.86
1868,ORD-2868,03/03/2023,03/06/2023,First Class,CUST-1082,Richard Jackson,Corporate,United States,East,Pennsylvania,Technology,Copiers,219.4,6,0.2,44.18
1869,ORD-2869,11/22/2022,11/28/2022,First Class,CUST-1128,Susan Jones,Consumer,United States,Central,Illinois,Office Supplies,Art,474.32,9,0.1,65.81
1870,ORD-2870,05/21/2023,05/26/2023,Same Day,CUST-1101,Jennifer Anderson,Home Office,United States,West,Oregon,Technology,Copiers,309.96,6,0,88.75
1871,ORD-2871,08/06/2022,08/12/2022,Standard Class,CUST-1212,Susan Davis,Consumer,United States,West,Washington,Office Supplies,Storage,580.37,6,0.3,-14.56
1872,ORD-2872,04/27/2023,05/02/2023,Same Day,CUST-1050,Sarah Williams,Corporate,United States,West,California,Office Supplies,Labels,1281.44,10,0.3,-177.38
1873,ORD-2873,06/12/2023,06/18/2023,Second Class,CUST-1243,John Thomas,Consumer,United States,East,Pennsylvania,Furniture,Furnishings,401.5,2,0.2,115.17
1874,ORD-2874,01/05/2022,01/06/2022,Second Class,CUST-1198,Sarah Smith,Home Office,United States,East,Pennsylvania,Office Supplies,Paper,555.0,7,0.3,-92.43
1875,ORD-2875,05/06/2022,05/09/2022,Second Class,CUST-1166,Joseph Gonzalez,Home Office,United States,West,Washington,Furniture,Tables,802.48,10,0.1,43.58
1876,ORD-2876,02/02/2023,02/09/2023,Standard Class,CUST-1236,Michael Martin,Consumer,United States,West,Oregon,Technology,Accessories,1408.04,7,0.15,362.85
1877,ORD-2877,02/09/2023,02/16/2023,Same Day,CUST-1197,Patricia Garcia,Home Office,United States,Central,Illinois,Furniture,Tables,1149.59,2,0.3,-284.02
1878,ORD-2878,04/08/2023,04/14/2023,Standard Class,CUST-1017,William Davis,Consumer,United States,South,Georgia,Furniture,Furnishings,60.89,9,0.4,-0.05
1879,ORD-2879,08/08/2023,08/09/2023,Standard Class,CUST-1042,David Jackson,Consumer,United States,East,New York,Furniture,Bookcases,236.04,4,0.5,-60.3
1880,ORD-2880,08/09/2022,08/13/2022,Standard Class,CUST-1145,Michael Rodriguez,Consumer,United States,West,Oregon,Office Supplies,Storage,1836.11,8,0.2,8.16
1881,ORD-2881,03/14/2022,03/21/2022,Standard Class,CUST-1054,David Moore,Corporate,United States,Central,Texas,Furniture,Chairs,873.98,4,0.3,159.97
1882,ORD-2882,01/26/2022,01/27/2022,Same Day,CUST-1214,Mary Jones,Consumer,United States,Central,Illinois,Technology,Phones,1698.36,3,0.4,-513.13
1883,ORD-2883,09/28/2023,10/03/2023,First Class,CUST-1155,Michael Rodriguez,Home Office,United States,East,Pennsylvania,Technology,Phones,88.72,3,0.15,26.18
1884,ORD-2884,11/23/2022,11/25/2022,Standard Class,CUST-1106,Patricia Thomas,Home Office,United States,West,Washington,Furniture,Tables,158.63,8,0,38.95
1885,ORD-2885,05/08/2023,05/09/2023,First Class,CUST-1009,Robert Brown,Consumer,United States,East,Pennsylvania,Furniture,Bookcases,1711.87,8,0,766.57
1886,ORD-2886,06/15/2022,06/20/2022,Same Day,CUST-1154,Patricia Jones,Corporate,United States,South,Florida,Technology,Phones,1115.73,2,0.4,-33.69
1887,ORD-2887,09/15/2023,09/17/2023,Same Day,CUST-1097,Richard Martinez,Home Office,United States,South,Florida,Technology,Phones,1939.81,9,0.2,260.27
1888,ORD-2888,02/08/2022,02/14/2022,First Class,CUST-1087,Richard Brown,Consumer,United States,West,Oregon,Technology,Phones,1003.64,2,0.3,-96.28
1889,ORD-2889,10/18/2022,10/19/2022,Standard Class,CUST-1211,Michael Hernandez,Home Office,United States,West,Oregon,Furniture,Bookcases,161.51,2,0.1,-2.27
1890,ORD-2890,02/02/2023,02/03/2023,Same Day,CUST-1160,William Garcia,Consumer,United States,South,Florida,Technology,Accessories,818.97,6,0.15,162.39
1891,ORD-2891,10/17/2022,10/21/2022,First Class,CUST-1267,Karen Martin,Home Office,United States,West,Washington,Technology,Machines,1444.12,8,0,342.71
1892,ORD-2892,10/17/2022,10/22/2022,Standard Class,CUST-1175,John Lopez,Corporate,United States,South,Georgia,Office Supplies,Labels,1144.72,4,0.3,-276.48
1893,ORD-2893,08/02/2022,08/05/2022,Standard Class,CUST-1234,Jennifer Anderson,Consumer,United States,Central,Illinois,Technology,Copiers,734.48,5,0.3,-146.11
1894,ORD-2894,02/19/2023,02/22/2023,First Class,CUST-1141,Mary Williams,Consumer,United States,South,Florida,Furniture,Bookcases,61.52,1,0.2,5.27
1895,ORD-2895,10/26/2023,10/30/2023,Standard Class,CUST-1003,Thomas Anderson,Consumer,United States,East,New Jersey,Office Supplies,Labels,1723.68,1,0.15,-7.5
1896,ORD-2896,09/06/2023,09/07/2023,Standard Class,CUST-1242,Sarah Jones,Corporate,United States,South,Florida,Office Supplies,Labels,1347.91,2,0.5,-294.7
1897,ORD-2897,05/05/2022,05/08/2022,Second Class,CUST-1093,Robert Moore,Consumer,United States,West,Oregon,Technology,Phones,1741.66,3,0.4,64.44
1898,ORD-2898,07/03/2023,07/06/2023,First Class,CUST-1017,Barbara Martin,Consumer,United States,West,Washington,Office Supplies,Binders,947.37,3,0.5,-224.25
1899,ORD-2899,04/09/2023,04/14/2023,Second Class,CUST-1178,Patricia Brown,Home Office,United States,East,New York,Furniture,Bookcases,1607.04,6,0.1,-0.74
1900,ORD-2900,03/30/2023,04/01/2023,First Class,CUST-1061,John Wilson,Home Office,United States,Central,Michigan,Furniture,Bookcases,337.82,9,0.4,-56.22
1901,ORD-2901,02/11/2022,02/16/2022,Standard Class,CUST-1013,Sarah Smith,Corporate,United States,Central,Texas,Office Supplies,Labels,1520.75,4,0.3,284.16
1902,ORD-2902,09/06/2022,09/09/2022,First Class,CUST-1148,Thomas Brown,Corporate,United States,Central,Michigan,Technology,Machines,163.63,3,0.15,-0.65
1903,ORD-2903,10/06/2023,10/08/2023,Second Class,CUST-1012,Sarah Martin,Corporate,United States,South,Florida,Office Supplies,Storage,1105.7,2,0.1,123.06
1904,ORD-2904,10/20/2023,10/26/2023,Second Class,CUST-1050,Charles Brown,Consumer,United States,Central,Michigan,Office Supplies,Labels,1936.45,4,0.4,-211.26
1905,ORD-2905,02/17/2023,02/22/2023,First Class,CUST-1293,Barbara Thomas,Corporate,United States,South,North Carolina,Office Supplies,Paper,1155.66,6,0.15,117.13
1906,ORD-2906,07/11/2022,07/16/2022,Standard Class,CUST-1153,Susan Jackson,Corporate,United States,East,New York,Technology,Machines,1790.64,7,0,409.64
1907,ORD-2907,03/10/2022,03/16/2022,First Class,CUST-1191,Linda Anderson,Corporate,United States,South,Florida,Furniture,Furnishings,106.46,7,0.15,15.24
1908,ORD-2908,05/28/2022,06/01/2022,Standard Class,CUST-1072,James Martinez,Corporate,United States,East,New York,Office Supplies,Storage,834.61,7,0.1,84.51
1909,ORD-2909,07/19/2022,07/23/2022,First Class,CUST-1138,Karen Gonzalez,Corporate,United States,East,Pennsylvania,Technology,Machines,1448.54,10,0.3,184.94
1910,ORD-2910,01/10/2022,01/15/2022,Second Class,CUST-1155,David Garcia,Home Office,United States,South,Florida,Furniture,Bookcases,571.15,4,0.1,37.25
1911,ORD-2911,04/11/2023,04/17/2023,Standard Class,CUST-1168,Richard Martin,Home Office,United States,East,Pennsylvania,Office Supplies,Binders,260.78,6,0,90.26
1912,ORD-2912,08/22/2023,08/23/2023,Second Class,CUST-1143,Richard Smith,Consumer,United States,Central,Illinois,Office Supplies,Storage,774.5,8,0.5,-196.25
1913,ORD-2913,08/07/2022,08/09/2022,Second Class,CUST-1114,Elizabeth Lopez,Consumer,United States,South,Georgia,Furniture,Tables,1317.75,6,0.3,-137.11
1914,ORD-2914,08/20/2022,08/21/2022,Standard Class,CUST-1227,Richard Garcia,Consumer,United States,West,California,Technology,Copiers,566.27,3,0.5,-154.19
1915,ORD-2915,09/07/2023,09/09/2023,Second Class,CUST-1062,Joseph Moore,Corporate,United States,South,North Carolina,Office Supplies,Paper,1660.15,5,0,765.07
1916,ORD-2916,02/20/2023,02/24/2023,Standard Class,CUST-1111,Robert Lopez,Consumer,United States,West,California,Technology,Accessories,1212.21,1,0.2,147.53
1917,ORD-2917,11/06/2022,11/11/2022,Same Day,CUST-1049,Robert Johnson,Home Office,United States,West,Oregon,Technology,Phones,1562.67,6,0.5,-5.34
1918,ORD-2918,10/21/2023,10/23/2023,Standard Class,CUST-1002,Jessica Williams,Consumer,United States,East,New Jersey,Furniture,Tables,431.18,4,0.3,-8.72
1919,ORD-2919,03/17/2023,03/18/2023,Standard Class,CUST-1264,David Thomas,Home Office,United States,East,Pennsylvania,Furniture,Bookcases,759.8,6,0.1,175.17
1920,ORD-2920,01/03/2022,01/09/2022,Second Class,CUST-1070,Elizabeth Lopez,Home Office,United States,Central,Texas,Technology,Machines,904.5,3,0.3,88.54
1921,ORD-2921,04/22/2023,04/29/2023,First Class,CUST-1126,Elizabeth Anderson,Corporate,United States,East,New York,Office Supplies,Art,1073.6,5,0,376.65
1922,ORD-2922,12/28/2022,12/30/2022,Same Day,CUST-1216,Joseph Thomas,Home Office,United States,East,Pennsylvania,Technology,Machines,1358.58,2,0.4,-426.59
1923,ORD-2923,07/01/2022,07/07/2022,Second Class,CUST-1284,John Jackson,Consumer,United States,Central,Michigan,Furniture,Bookcases,947.15,7,0.5,-28.51
1924,ORD-2924,02/26/2022,03/02/2022,Standard Class,CUST-1059,Robert Davis,Corporate,United States,Central,Illinois,Office Supplies,Labels,1327.74,10,0.5,-35.77
1925,ORD-2925,10/07/2023,10/14/2023,Second Class,CUST-1249,Robert Jones,Consumer,United States,South,North Carolina,Furniture,Furnishings,960.87,4,0.2,143.28
1926,ORD-2926,03/15/2022,03/22/2022,Same Day,CUST-1113,Thomas Lopez,Corporate,United States,Central,Texas,Technology,Accessories,284.74,9,0.5,-92.31
1927,ORD-2927,09/13/2023,09/16/2023,First Class,CUST-1126,Linda Anderson,Home Office,United States,East,New Jersey,Office Supplies,Paper,393.2,1,0,30.46
1928,ORD-2928,08/01/2022,08/03/2022,Same Day,CUST-1107,Thomas Gonzalez,Consumer,United States,West,Washington,Furniture,Chairs,526.71,10,0.15,28.22
1929,ORD-2929,11/06/2023,11/11/2023,First Class,CUST-1108,Charles Williams,Home Office,United States,Central,Texas,Furniture,Furnishings,411.39,8,0.4,-35.27
1930,ORD-2930,10/09/2022,10/15/2022,Same Day,CUST-1150,Jennifer Wilson,Consumer,United States,East,Pennsylvania,Furniture,Chairs,1742.89,7,0.5,-630.44
1931,ORD-2931,03/07/2022,03/14/2022,Second Class,CUST-1251,Barbara Davis,Corporate,United States,South,North Carolina,Furniture,Bookcases,297.55,5,0.1,76.72
1932,ORD-2932,09/21/2023,09/25/2023,Same Day,CUST-1082,Elizabeth Jackson,Consumer,United States,South,Georgia,Office Supplies,Art,1955.08,9,0.15,296.04
1933,ORD-2933,05/04/2022,05/05/2022,Second Class,CUST-1291,Susan Jackson,Corporate,United States,Central,Illinois,Technology,Machines,620.59,3,0.4,-25.88
1934,ORD-2934,04/23/2022,04/25/2022,Same Day,CUST-1092,Joseph Wilson,Home Office,United States,South,Florida,Technology,Machines,1638.66,7,0,254.55
1935,ORD-2935,09/21/2023,09/25/2023,Standard Class,CUST-1068,David Jones,Home Office,United States,Central,Texas,Technology,Phones,1172.77,5,0.1,107.7
1936,ORD-2936,01/05/2022,01/07/2022,Standard Class,CUST-1147,Joseph Moore,Corporate,United States,Central,Illinois,Office Supplies,Storage,303.22,5,0.1,-0.56
1937,ORD-2937,04/30/2022,05/07/2022,Second Class,CUST-1048,Michael Davis,Corporate,United States,South,Georgia,Furniture,Bookcases,1044.31,1,0.4,-111.25
1938,ORD-2938,04/01/2023,04/07/2023,Standard Class,CUST-1203,David Hernandez,Corporate,United States,West,Washington,Furniture,Tables,1464.96,1,0.1,-24.77
1939,ORD-2939,07/21/2022,07/25/2022,Second Class,CUST-1003,Thomas Wilson,Consumer,United States,South,Florida,Furniture,Furnishings,1263.98,3,0.4,-356.34
1940,ORD-2940,02/20/2022,02/26/2022,First Class,CUST-1279,Robert Gonzalez,Consumer,United States,West,California,Furniture,Chairs,1355.02,9,0.15,-85.57
1941,ORD-2941,11/23/2023,11/28/2023,Same Day,CUST-1256,Sarah Martin,Home Office,United States,West,Oregon,Office Supplies,Art,768.24,9,0.5,-57.52
1942,ORD-2942,01/26/2023,01/27/2023,Second Class,CUST-1013,Elizabeth Wilson,Home Office,United States,East,Pennsylvania,Technology,Accessories,1705.12,5,0.4,-294.93
1943,ORD-2943,02/23/2022,02/24/2022,Second Class,CUST-1192,James Jackson,Consumer,United States,South,North Carolina,Office Supplies,Labels,1735.5,5,0.1,208.72
1944,ORD-2944,12/06/2022,12/09/2022,Standard Class,CUST-1111,Thomas Johnson,Home Office,United States,East,New Jersey,Furniture,Chairs,789.09,6,0.2,-42.76
1945,ORD-2945,10/16/2023,10/17/2023,Same Day,CUST-1261,Barbara Gonzalez,Corporate,United States,East,New York,Office Supplies,Storage,131.89,5,0,51.58
1946,ORD-2946,06/19/2023,06/25/2023,Same Day,CUST-1164,Jessica Martinez,Corporate,United States,West,Oregon,Office Supplies,Paper,1312.52,9,0.15,77.99
1947,ORD-2947,10/02/2023,10/08/2023,Same Day,CUST-1057,Richard Martinez,Corporate,United States,East,Pennsylvania,Furniture,Chairs,33.92,9,0.2,-4.04
1948,ORD-2948,09/15/2023,09/16/2023,Second Class,CUST-1248,Karen Taylor,Home Office,United States,Central,Texas,Furniture,Chairs,317.99,2,0.2,37.47
1949,ORD-2949,01/10/2023,01/15/2023,Same Day,CUST-1198,Patricia Williams,Corporate,United States,South,Georgia,Furniture,Chairs,1856.41,9,0.2,-259.89
1950,ORD-2950,06/13/2022,06/17/2022,Second Class,CUST-1192,John Hernandez,Consumer,United States,West,Washington,Technology,Accessories,140.69,1,0.5,-45.55
1951,ORD-2951,08/26/2023,08/29/2023,Second Class,CUST-1127,Linda Lopez,Home Office,United States,Central,Michigan,Technology,Phones,849.74,3,0.2,46.36
1952,ORD-2952,02/02/2023,02/06/2023,Standard Class,CUST-1035,Jessica Hernandez,Home Office,United States,West,Washington,Office Supplies,Paper,1322.32,8,0,122.39
1953,ORD-2953,07/16/2023,07/20/2023,Second Class,CUST-1264,Michael Smith,Corporate,United States,Central,Texas,Office Supplies,Art,1213.46,1,0.1,40.46
1954,ORD-2954,05/06/2023,05/13/2023,First Class,CUST-1036,Linda Rodriguez,Home Office,United States,West,Washington,Office Supplies,Paper,774.65,9,0.3,-127.82
